Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK,NOBL,ONEY,PEY,QDEF,QDF,QDIV,QDYN,RDIV,RDVY,REGL,RNDV,RNLC,RNMC,RNSC,SDOG,SDVY,SDY,SMDV,SPDV,SPHD,SPYD,TDIV,VSDA,WBIY,XSHD
24/07/2008,664.10412,5047.54855,3143.20912,3143.20912,5047.54855,3026.16239,3143.20912,3026.16239,441.83495,441.83495,441.83495,5139.23295,246.17993,389.47069,382.1808,3143.20912,301.74132,789.04462,408.31121,445.26133,5047.54855,5139.23295,357.64677,3143.20912,5139.23295,664.10412,1433.02002,1433.02002,664.10412,664.10412,664.10412,664.10412,664.10412,664.10412,5047.54855,664.10412,3143.20912,5047.54855,3026.16239,664.10412,1433.02002,664.10412,3026.16239,664.10412,664.10412,664.10412,5139.23295,3143.20912,1433.02002,4924.88209
25/07/2008,664.00847,5079.61165,3158.51288,3158.51288,5079.61165,3060.41788,3158.51288,3060.41788,446.07168,446.07168,446.07168,5209.54041,245.23602,392.41442,381.94535,3158.51288,304.9942,797.35028,406.64922,447.91432,5079.61165,5209.54041,355.33507,3158.51288,5209.54041,664.00847,1436.81158,1436.81158,664.00847,664.00847,664.00847,664.00847,664.00847,664.00847,5079.61165,664.00847,3158.51288,5079.61165,3060.41788,664.00847,1436.81158,664.00847,3060.41788,664.00847,664.00847,664.00847,5209.54041,3158.51288,1436.81158,4982.59049
28/07/2008,650.58506,5001.93045,3102.80569,3102.80569,5001.93045,2999.17235,3102.80569,2999.17235,439.27683,439.27683,439.27683,5105.19395,239.12088,384.59411,378.98418,3102.80569,304.53571,794.14591,389.19183,443.35812,5001.93045,5105.19395,354.8914,3102.80569,5105.19395,650.58506,1412.50647,1412.50647,650.58506,650.58506,650.58506,650.58506,650.58506,650.58506,5001.93045,650.58506,3102.80569,5001.93045,2999.17235,650.58506,1412.50647,650.58506,2999.17235,650.58506,650.58506,650.58506,5105.19395,3102.80569,1412.50647,4868.70335
29/07/2008,669.12835,5122.63053,3174.3933,3174.3933,5122.63053,3079.08374,3174.3933,3079.08374,447.19852,447.19852,447.19852,5213.67991,247.35367,394.91033,386.61544,3174.3933,301.25495,786.99154,417.34592,446.29653,5122.63053,5213.67991,356.16531,3174.3933,5213.67991,669.12835,1454.11234,1454.11234,669.12835,669.12835,669.12835,669.12835,669.12835,669.12835,5122.63053,669.12835,3174.3933,5122.63053,3079.08374,669.12835,1454.11234,669.12835,3079.08374,669.12835,669.12835,669.12835,5213.67991,3174.3933,1454.11234,5030.7843
30/07/2008,680.63842,5192.59006,3227.20743,3227.20743,5192.59006,3097.97802,3227.20743,3097.97802,454.40241,454.40241,454.40241,5240.91174,247.97224,401.04379,390.51515,3227.20743,317.4855,830.9809,424.4911,446.31988,5192.59006,5240.91174,361.74928,3227.20743,5240.91174,680.63842,1468.60496,1468.60496,680.63842,680.63842,680.63842,680.63842,680.63842,680.63842,5192.59006,680.63842,3227.20743,5192.59006,3097.97802,680.63842,1468.60496,680.63842,3097.97802,680.63842,680.63842,680.63842,5240.91174,3227.20743,1468.60496,5046.58398
31/07/2008,672.5384,5137.25776,3185.96689,3185.96689,5137.25776,3079.5769,3185.96689,3079.5769,448.22222,448.22222,448.22222,5213.50633,245.78816,392.99689,385.51944,3185.96689,308.01679,801.83047,419.84326,447.84428,5137.25776,5213.50633,360.17304,3185.96689,5213.50633,672.5384,1459.64717,1459.64717,672.5384,672.5384,672.5384,672.5384,672.5384,672.5384,5137.25776,672.5384,3185.96689,5137.25776,3079.5769,672.5384,1459.64717,672.5384,3079.5769,672.5384,672.5384,672.5384,5213.50633,3185.96689,1459.64717,5006.00036
01/08/2008,670.60076,5109.99884,3168.72486,3168.72486,5109.99884,3086.80593,3168.72486,3086.80593,444.73283,444.73283,444.73283,5182.59526,244.75027,390.37974,385.42745,3168.72486,306.4885,798.87402,422.59503,444.03154,5109.99884,5182.59526,349.68894,3168.72486,5182.59526,670.60076,1453.74702,1453.74702,670.60076,670.60076,670.60076,670.60076,670.60076,670.60076,5109.99884,670.60076,3168.72486,5109.99884,3086.80593,670.60076,1453.74702,670.60076,3086.80593,670.60076,670.60076,670.60076,5182.59526,3168.72486,1453.74702,5032.59609
04/08/2008,664.26191,5025.61521,3133.84666,3133.84666,5025.61521,3035.0483,3133.84666,3035.0483,439.18619,439.18619,439.18619,5158.64388,245.37227,387.07677,389.94076,3133.84666,290.04629,758.75773,417.43659,449.06624,5025.61521,5158.64388,345.79339,3133.84666,5158.64388,664.26191,1438.96155,1438.96155,664.26191,664.26191,664.26191,664.26191,664.26191,664.26191,5025.61521,664.26191,3133.84666,5025.61521,3035.0483,664.26191,1438.96155,664.26191,3035.0483,664.26191,664.26191,664.26191,5158.64388,3133.84666,1438.96155,4957.83665
05/08/2008,684.3559,5161.74674,3219.69331,3219.69331,5161.74674,3107.94499,3219.69331,3107.94499,450.03148,450.03148,450.03148,5300.19776,256.41765,398.35204,398.6808,3219.69331,290.30827,765.5924,437.91462,460.1578,5161.74674,5300.19776,350.7507,3219.69331,5300.19776,684.3559,1482.12782,1482.12782,684.3559,684.3559,684.3559,684.3559,684.3559,684.3559,5161.74674,684.3559,3219.69331,5161.74674,3107.94499,684.3559,1482.12782,684.3559,3107.94499,684.3559,684.3559,684.3559,5300.19776,3219.69331,1482.12782,5109.47995
06/08/2008,684.79468,5199.87534,3234.94833,3234.94833,5199.87534,3129.0297,3234.94833,3129.0297,453.91544,453.91544,453.91544,5378.37497,255.00178,399.38994,399.98899,3234.94833,297.72298,781.09428,434.07466,461.82355,5199.87534,5378.37497,350.21292,3234.94833,5378.37497,684.79468,1487.38857,1487.38857,684.79468,684.79468,684.79468,684.79468,684.79468,684.79468,5199.87534,684.79468,3234.94833,5199.87534,3129.0297,684.79468,1487.38857,684.79468,3129.0297,684.79468,684.79468,684.79468,5378.37497,3234.94833,1487.38857,5121.16576
07/08/2008,669.29284,5110.77519,3179.12401,3179.12401,5110.77519,3075.42808,3179.12401,3075.42808,448.3836,448.3836,448.3836,5379.33761,250.05921,393.92698,392.6929,3179.12401,293.93678,769.61777,413.50334,456.02402,5110.77519,5379.33761,348.95485,3179.12401,5379.33761,669.29284,1458.00412,1458.00412,669.29284,669.29284,669.29284,669.29284,669.29284,669.29284,5110.77519,669.29284,3179.12401,5110.77519,3075.42808,669.29284,1458.00412,669.29284,3075.42808,669.29284,669.29284,669.29284,5379.33761,3179.12401,1458.00412,5005.67932
08/08/2008,687.68367,5231.61429,3251.47219,3251.47219,5231.61429,3165.51317,3251.47219,3165.51317,456.61442,456.61442,456.61442,5497.49844,262.81919,406.59295,401.79507,3251.47219,288.77679,764.46002,428.16081,466.85609,5231.61429,5497.49844,353.62718,3251.47219,5497.49844,687.68367,1499.66518,1499.66518,687.68367,687.68367,687.68367,687.68367,687.68367,687.68367,5231.61429,687.68367,3251.47219,5231.61429,3165.51317,687.68367,1499.66518,687.68367,3165.51317,687.68367,687.68367,687.68367,5497.49844,3251.47219,1499.66518,5182.5542
11/08/2008,695.2796,5287.42169,3274.81862,3274.81862,5287.42169,3237.83533,3274.81862,3237.83533,458.23299,458.23299,458.23299,5525.24774,269.21239,408.22698,403.56112,3274.81862,286.72762,762.33815,436.61017,467.80112,5287.42169,5525.24774,357.28085,3274.81862,5525.24774,695.2796,1520.28219,1520.28219,695.2796,695.2796,695.2796,695.2796,695.2796,695.2796,5287.42169,695.2796,3274.81862,5287.42169,3237.83533,695.2796,1520.28219,695.2796,3237.83533,695.2796,695.2796,695.2796,5525.24774,3274.81862,1520.28219,5322.74952
12/08/2008,682.47175,5219.726,3237.05532,3237.05532,5219.726,3211.5336,3237.05532,3211.5336,455.93957,455.93957,455.93957,5523.05471,265.35179,404.07348,405.17873,3237.05532,286.81098,758.25831,415.51892,466.31074,5219.726,5523.05471,350.64629,3237.05532,5523.05471,682.47175,1495.02576,1495.02576,682.47175,682.47175,682.47175,682.47175,682.47175,682.47175,5219.726,682.47175,3237.05532,5219.726,3211.5336,682.47175,1495.02576,682.47175,3211.5336,682.47175,682.47175,682.47175,5523.05471,3237.05532,1495.02576,5276.28374
13/08/2008,678.23463,5215.50924,3232.29252,3232.29252,5215.50924,3224.18795,3232.29252,3224.18795,457.28701,457.28701,457.28701,5521.94285,261.06259,402.02679,403.13097,3232.29252,298.11356,784.62062,404.1006,464.62237,5215.50924,5521.94285,353.67281,3232.29252,5521.94285,678.23463,1487.58712,1487.58712,678.23463,678.23463,678.23463,678.23463,678.23463,678.23463,5215.50924,678.23463,3232.29252,5215.50924,3224.18795,678.23463,1487.58712,678.23463,3224.18795,678.23463,678.23463,678.23463,5521.94285,3232.29252,1487.58712,5281.59137
14/08/2008,683.4535,5269.42365,3251.23698,3251.23698,5269.42365,3253.14277,3251.23698,3253.14277,459.19083,459.19083,459.19083,5560.64381,266.19667,404.56983,404.06621,3251.23698,293.55286,774.64205,413.99457,466.83751,5269.42365,5560.64381,349.78457,3251.23698,5560.64381,683.4535,1505.7968,1505.7968,683.4535,683.4535,683.4535,683.4535,683.4535,683.4535,5269.42365,683.4535,3251.23698,5269.42365,3253.14277,683.4535,1505.7968,683.4535,3253.14277,683.4535,683.4535,683.4535,5560.64381,3251.23698,1505.7968,5332.84182
15/08/2008,687.92811,5292.35742,3262.76057,3262.76057,5292.35742,3248.81906,3262.76057,3248.81906,459.53742,459.53742,459.53742,5563.12276,268.82674,407.02566,408.13005,3262.76057,287.45066,761.3863,418.23507,470.85148,5292.35742,5563.12276,351.74143,3262.76057,5563.12276,687.92811,1517.69863,1517.69863,687.92811,687.92811,687.92811,687.92811,687.92811,687.92811,5292.35742,687.92811,3262.76057,5292.35742,3248.81906,687.92811,1517.69863,687.92811,3248.81906,687.92811,687.92811,687.92811,5563.12276,3262.76057,1517.69863,5339.92883
18/08/2008,675.86149,5209.42595,3214.74947,3214.74947,5209.42595,3199.74533,3214.74947,3199.74533,453.98845,453.98845,453.98845,5485.64809,264.13071,402.10977,404.34525,3214.74947,284.41617,751.95862,403.98874,466.0469,5209.42595,5485.64809,352.27138,3214.74947,5485.64809,675.86149,1491.54624,1491.54624,675.86149,675.86149,675.86149,675.86149,675.86149,675.86149,5209.42595,675.86149,3214.74947,5209.42595,3199.74533,675.86149,1491.54624,675.86149,3199.74533,675.86149,675.86149,675.86149,5485.64809,3214.74947,1491.54624,5259.22234
19/08/2008,667.87591,5148.69983,3185.55523,3185.55523,5148.69983,3148.67936,3185.55523,3148.67936,451.01885,451.01885,451.01885,5413.07571,257.9915,395.34278,401.45567,3185.55523,292.16009,773.2403,392.2092,462.83093,5148.69983,5413.07571,352.67385,3185.55523,5413.07571,667.87591,1470.1666,1470.1666,667.87591,667.87591,667.87591,667.87591,667.87591,667.87591,5148.69983,667.87591,3185.55523,5148.69983,3148.67936,667.87591,1470.1666,667.87591,3148.67936,667.87591,667.87591,667.87591,5413.07571,3185.55523,1470.1666,5165.36938
20/08/2008,672.49372,5170.57463,3205.55978,3205.55978,5170.57463,3155.44057,3205.55978,3155.44057,453.58672,453.58672,453.58672,5433.85583,256.69817,395.02622,400.77159,3205.55978,301.81295,795.19497,397.80548,460.44571,5170.57463,5433.85583,354.63712,3205.55978,5433.85583,672.49372,1473.94689,1473.94689,672.49372,672.49372,672.49372,672.49372,672.49372,672.49372,5170.57463,672.49372,3205.55978,5170.57463,3155.44057,672.49372,1473.94689,672.49372,3155.44057,672.49372,672.49372,672.49372,5433.85583,3205.55978,1473.94689,5165.36157
21/08/2008,673.74633,5170.18264,3213.54112,3213.54112,5170.18264,3128.16751,3213.54112,3128.16751,454.97932,454.97932,454.97932,5416.52104,257.67293,395.58922,399.32245,3213.54112,310.18528,813.63754,393.52652,461.32114,5170.18264,5416.52104,357.86294,3213.54112,5416.52104,673.74633,1470.44707,1470.44707,673.74633,673.74633,673.74633,673.74633,673.74633,673.74633,5170.18264,673.74633,3213.54112,5170.18264,3128.16751,673.74633,1470.44707,673.74633,3128.16751,673.74633,673.74633,673.74633,5416.52104,3213.54112,1470.44707,5112.25172
22/08/2008,682.09032,5230.80369,3248.89701,3248.89701,5230.80369,3181.55227,3248.89701,3181.55227,459.40382,459.40382,459.40382,5496.57129,263.44134,401.37032,403.86112,3248.89701,304.04835,800.38314,405.54802,466.11898,5230.80369,5496.57129,358.62325,3248.89701,5496.57129,682.09032,1491.69939,1491.69939,682.09032,682.09032,682.09032,682.09032,682.09032,682.09032,5230.80369,682.09032,3248.89701,5230.80369,3181.55227,682.09032,1491.69939,682.09032,3181.55227,682.09032,682.09032,682.09032,5496.57129,3248.89701,1491.69939,5218.84362
25/08/2008,667.67544,5125.50072,3185.76611,3185.76611,5125.50072,3107.95772,3185.76611,3107.95772,451.2017,451.2017,451.2017,5397.8952,256.96703,393.24427,397.8142,3185.76611,299.82802,788.51728,393.16255,458.64077,5125.50072,5397.8952,354.6772,3185.76611,5397.8952,667.67544,1461.97232,1461.97232,667.67544,667.67544,667.67544,667.67544,667.67544,667.67544,5125.50072,667.67544,3185.76611,5125.50072,3107.95772,667.67544,1461.97232,667.67544,3107.95772,667.67544,667.67544,667.67544,5397.8952,3185.76611,1461.97232,5089.69883
26/08/2008,671.19172,5146.445,3197.74672,3197.74672,5146.445,3120.80056,3197.74672,3120.80056,452.27082,452.27082,452.27082,5375.90049,257.51484,393.69814,397.18068,3197.74672,304.88032,803.05703,396.08036,458.91287,5146.445,5375.90049,358.29217,3197.74672,5375.90049,671.19172,1469.19819,1469.19819,671.19172,671.19172,671.19172,671.19172,671.19172,671.19172,5146.445,671.19172,3197.74672,5146.445,3120.80056,671.19172,1469.19819,671.19172,3120.80056,671.19172,671.19172,671.19172,5375.90049,3197.74672,1469.19819,5117.44349
27/08/2008,677.58479,5201.90513,3225.08088,3225.08088,5201.90513,3162.10846,3225.08088,3162.10846,455.72822,455.72822,455.72822,5421.87054,258.96389,396.69955,398.44316,3225.08088,309.90809,813.2883,402.50522,459.0259,5201.90513,5421.87054,361.53716,3225.08088,5421.87054,677.58479,1485.25298,1485.25298,677.58479,677.58479,677.58479,677.58479,677.58479,677.58479,5201.90513,677.58479,3225.08088,5201.90513,3162.10846,677.58479,1485.25298,677.58479,3162.10846,677.58479,677.58479,677.58479,5421.87054,3225.08088,1485.25298,5182.77499
28/08/2008,691.13968,5288.8704,3272.40543,3272.40543,5288.8704,3226.61958,3272.40543,3226.61958,460.16519,460.16519,460.16519,5474.62072,264.94704,405.91028,401.01606,3272.40543,307.45427,806.92287,420.07706,463.06424,5288.8704,5474.62072,363.8639,3272.40543,5474.62072,691.13968,1514.5187,1514.5187,691.13968,691.13968,691.13968,691.13968,691.13968,691.13968,5288.8704,691.13968,3272.40543,5288.8704,3226.61958,691.13968,1514.5187,691.13968,3226.61958,691.13968,691.13968,691.13968,5474.62072,3272.40543,1514.5187,5303.52099
29/08/2008,683.96344,5232.21357,3229.83494,3229.83494,5232.21357,3190.88452,3229.83494,3190.88452,453.04838,453.04838,453.04838,5345.25915,262.49878,400.23515,396.10151,3229.83494,303.90163,796.28628,417.64438,457.61336,5232.21357,5345.25915,357.62906,3229.83494,5345.25915,683.96344,1501.35857,1501.35857,683.96344,683.96344,683.96344,683.96344,683.96344,683.96344,5232.21357,683.96344,3229.83494,5232.21357,3190.88452,683.96344,1501.35857,683.96344,3190.88452,683.96344,683.96344,683.96344,5345.25915,3229.83494,1501.35857,5243.94311
02/09/2008,684.19508,5202.25418,3212.38162,3212.38162,5202.25418,3186.63021,3212.38162,3186.63021,448.147,448.147,448.147,5276.38386,267.32194,399.74233,400.11804,3212.38162,287.75245,757.59244,424.85995,458.34966,5202.25418,5276.38386,352.7803,3212.38162,5276.38386,684.19508,1503.94798,1503.94798,684.19508,684.19508,684.19508,684.19508,684.19508,684.19508,5202.25418,684.19508,3212.38162,5202.25418,3186.63021,684.19508,1503.94798,684.19508,3186.63021,684.19508,684.19508,684.19508,5276.38386,3212.38162,1503.94798,5261.91021
03/09/2008,687.3918,5174.83202,3203.05633,3203.05633,5174.83202,3201.58577,3203.05633,3201.58577,443.60893,443.60893,443.60893,5187.39097,268.93693,397.13748,400.20925,3203.05633,284.50556,753.96864,431.51994,458.75443,5174.83202,5187.39097,348.17267,3203.05633,5187.39097,687.3918,1506.70544,1506.70544,687.3918,687.3918,687.3918,687.3918,687.3918,687.3918,5174.83202,687.3918,3203.05633,5174.83202,3201.58577,687.3918,1506.70544,687.3918,3201.58577,687.3918,687.3918,687.3918,5187.39097,3203.05633,1506.70544,5321.88101
04/09/2008,666.08769,5027.87495,3109.21914,3109.21914,5027.87495,3101.14874,3109.21914,3101.14874,431.34089,431.34089,431.34089,5021.65933,260.56018,382.96285,395.6309,3109.21914,277.55439,738.40468,412.17424,447.44882,5027.87495,5021.65933,344.01981,3109.21914,5021.65933,666.08769,1466.47305,1466.47305,666.08769,666.08769,666.08769,666.08769,666.08769,666.08769,5027.87495,666.08769,3109.21914,5027.87495,3101.14874,666.08769,1466.47305,666.08769,3101.14874,666.08769,666.08769,666.08769,5021.65933,3109.21914,1466.47305,5169.44467
05/09/2008,671.58132,5060.03364,3123.40822,3123.40822,5060.03364,3102.28622,3123.40822,3102.28622,431.77742,431.77742,431.77742,5008.6332,261.19807,383.35769,399.58794,3123.40822,277.8092,735.63003,424.42629,445.44005,5060.03364,5008.6332,338.03332,3123.40822,5008.6332,671.58132,1478.86701,1478.86701,671.58132,671.58132,671.58132,671.58132,671.58132,671.58132,5060.03364,671.58132,3123.40822,5060.03364,3102.28622,671.58132,1478.86701,671.58132,3102.28622,671.58132,671.58132,671.58132,5008.6332,3123.40822,1478.86701,5184.10567
08/09/2008,690.42883,5141.22741,3181.25679,3181.25679,5141.22741,3162.87785,3181.25679,3162.87785,435.77318,435.77318,435.77318,5037.66857,271.69101,391.30286,407.70036,3181.25679,273.00917,730.38587,444.0138,454.3811,5141.22741,5037.66857,345.9269,3181.25679,5037.66857,690.42883,1516.14177,1516.14177,690.42883,690.42883,690.42883,690.42883,690.42883,690.42883,5141.22741,690.42883,3181.25679,5141.22741,3162.87785,690.42883,1516.14177,690.42883,3162.87785,690.42883,690.42883,690.42883,5037.66857,3181.25679,1516.14177,5322.35165
09/09/2008,663.21854,4934.49708,3069.28091,3069.28091,4934.49708,3052.56866,3069.28091,3052.56866,422.25018,422.25018,422.25018,4925.45816,264.57284,377.80459,405.03888,3069.28091,253.37346,682.45027,416.25535,446.93807,4934.49708,4925.45816,335.68908,3069.28091,4925.45816,663.21854,1459.27017,1459.27017,663.21854,663.21854,663.21854,663.21854,663.21854,663.21854,4934.49708,663.21854,3069.28091,4934.49708,3052.56866,663.21854,1459.27017,663.21854,3052.56866,663.21854,663.21854,663.21854,4925.45816,3069.28091,1459.27017,5154.73221
10/09/2008,665.56724,4983.73212,3091.29273,3091.29273,4983.73212,3095.35681,3091.29273,3095.35681,426.78157,426.78157,426.78157,4965.60591,265.13882,380.95188,406.76956,3091.29273,263.11072,707.74918,414.21115,447.75658,4983.73212,4965.60591,338.37647,3091.29273,4965.60591,665.56724,1467.72808,1467.72808,665.56724,665.56724,665.56724,665.56724,665.56724,665.56724,4983.73212,665.56724,3091.29273,4983.73212,3095.35681,665.56724,1467.72808,665.56724,3095.35681,665.56724,665.56724,665.56724,4965.60591,3091.29273,1467.72808,5219.55273
11/09/2008,672.54842,5036.19243,3132.00127,3132.00127,5036.19243,3103.995,3132.00127,3103.995,433.51567,433.51567,433.51567,5017.27969,268.58791,387.39444,411.92651,3132.00127,266.59856,717.49108,419.98602,453.50186,5036.19243,5017.27969,341.80232,3132.00127,5017.27969,672.54842,1479.52228,1479.52228,672.54842,672.54842,672.54842,672.54842,672.54842,672.54842,5036.19243,672.54842,3132.00127,5036.19243,3103.995,672.54842,1479.52228,672.54842,3103.995,672.54842,672.54842,672.54842,5017.27969,3132.00127,1479.52228,5238.30293
12/09/2008,673.74682,5080.92214,3143.91885,3143.91885,5080.92214,3109.59467,3143.91885,3109.59467,436.0152,436.0152,436.0152,5020.36719,266.93064,386.11124,411.61478,3143.91885,276.2797,738.40032,416.83621,452.45838,5080.92214,5020.36719,346.64787,3143.91885,5020.36719,673.74682,1493.08175,1493.08175,673.74682,673.74682,673.74682,673.74682,673.74682,673.74682,5080.92214,673.74682,3143.91885,5080.92214,3109.59467,673.74682,1493.08175,673.74682,3109.59467,673.74682,673.74682,673.74682,5020.36719,3143.91885,1493.08175,5250.41492
15/09/2008,635.58903,4841.73541,2995.8953,2995.8953,4841.73541,2977.93581,2995.8953,2977.93581,419.50718,419.50718,419.50718,4836.0386,259.31925,369.98915,405.37924,2995.8953,256.64628,686.65334,376.16336,443.37909,4841.73541,4836.0386,335.49708,2995.8953,4836.0386,635.58903,1423.47738,1423.47738,635.58903,635.58903,635.58903,635.58903,635.58903,635.58903,4841.73541,635.58903,2995.8953,4841.73541,2977.93581,635.58903,1423.47738,635.58903,2977.93581,635.58903,635.58903,635.58903,4836.0386,2995.8953,1423.47738,5021.98996
