Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK
03/03/2004,,,,,,,,,,,,,,,,27.02270317,,,,,,,,,17.07267761
04/03/2004,,,,,,,,,,,,,,,,27.12506485,,,,,,,,,17.18980598
05/03/2004,,,,,,,,,,,,,,,,27.22741318,,,,,,,,,17.27937317
08/03/2004,,,,,,,,,,,,,,,,26.91654968,,,,,,,,,16.86943817
09/03/2004,,,,,,,,,,,,,,,,26.69856834,,,,,,,,,16.61106873
10/03/2004,,,,,,,,,,,,,,,,26.28533363,,,,,,,,,16.41470337
11/03/2004,,,,,,,,,,,,,,,,25.84747696,,,,,,,,,16.16324043
12/03/2004,,,,,,,,,,,,,,,,26.23415565,,,,,,,,,16.4663887
15/03/2004,,,,,,,,,,,,,,,,25.82660866,,,,,,,,,16.06334114
16/03/2004,,,,,,,,,,,,,,,,25.95551872,,,,,,,,,16.25969887
17/03/2004,,,,,,,,,,,,,,,,26.35736084,,,,,,,,,16.56973076
18/03/2004,,,,,,,,,,,,,,,,26.34789085,,,,,,,,,16.4112606
19/03/2004,,,,,,,,,,,,,,,,26.10733986,,,,,,,,,16.33203888
22/03/2004,,,,,,,,,,,,,,,,25.68551826,,,,,,,,,15.79463863
23/03/2004,,,,,,,,,,,,,,,,25.68741608,,,,,,,,,15.9186554
24/03/2004,,,,,,,,,,,,,,,,25.61711311,,,,,,,,,15.94965649
25/03/2004,,,,,,,,,,,,,,,,26.05033684,,,,,,,,,16.28036118
26/03/2004,,,,,,,,,,,,,,,,26.10354042,,,,,,,,,16.35959625
29/03/2004,,,,,,,,,,,,,,,,26.35814476,,,,,,,,,16.69030762
30/03/2004,,,,,,,,,,,,,,,,26.55956078,,,,,,,,,16.78675461
31/03/2004,,,,,,,,,,,,,,,,26.60137558,,,,,,,,,16.74542046
01/04/2004,,,,,,,,,,,,,,,,26.76477432,,,,,,,,,17.02444839
02/04/2004,,,,,,,,,,,,,,,,27.0668869,,,,,,,,,17.351717
05/04/2004,,,,,,,,,,,,,,,,27.22459793,,,,,,,,,17.56184578
06/04/2004,,,,,,,,,,,,,,,,27.16949463,,,,,,,,,17.25181007
07/04/2004,,,,,,,,,,,,,,,,27.02889252,,,,,,,,,17.0899086
08/04/2004,,,,,,,,,,,,,,,,27.0003891,,,,,,,,,17.22769547
12/04/2004,,,,,,,,,,,,,,,,27.08779144,,,,,,,,,17.22425079
13/04/2004,,,,,,,,,,,,,,,,26.67357445,,,,,,,,,16.95900345
14/04/2004,,,,,,,,,,,,,,,,26.50635529,,,,,,,,,16.84531975
15/04/2004,,,,,,,,,,,,,,,,26.56145668,,,,,,,,,16.66618919
16/04/2004,,,,,,,,,,,,,,,,26.73436546,,,,,,,,,16.51805496
