Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
31/01/2011,2926.29819,3458.69843,507.9067,507.9067,507.9067,507.9067,507.9067,507.9067,6009.95595,507.9067,335.76894,350.49731,429.83987,442.51886,6683.83458,474.91783,352.4871,817.56336,320.35669,507.9067,1244.88855,2926.29819
28/02/2011,3098.34855,3579.00232,524.52896,524.52896,524.52896,524.52896,524.52896,524.52896,6238.24351,524.52896,355.37086,360.96013,440.98241,454.21043,6828.3054,491.61675,358.27016,877.1722,343.04701,524.52896,1295.25235,3098.34855
31/03/2011,3214.57717,3588.255,525.16954,525.16954,525.16954,525.16954,525.16954,525.16954,6333.65522,525.16954,355.50664,352.82986,450.55069,463.1453,6675.67909,502.2662,361.02116,891.81758,347.96533,525.16954,1316.39888,3214.57717
29/04/2011,3330.40049,3696.17963,542.75691,542.75691,542.75691,542.75691,542.75691,542.75691,6523.28303,542.75691,368.60606,354.20108,462.19539,487.28835,6864.81438,535.31769,374.73406,904.03511,350.18256,542.75691,1363.99566,3330.40049
31/05/2011,3265.39658,3656.52911,536.84799,536.84799,536.84799,536.84799,536.84799,536.84799,6496.09149,536.84799,367.56808,344.0428,449.45632,500.25293,6750.93558,546.13733,381.25975,864.6803,334.14702,536.84799,1359.27844,3265.39658
30/06/2011,3195.62201,3592.61253,529.14819,529.14819,529.14819,529.14819,529.14819,529.14819,6360.41832,529.14819,366.89395,334.06816,446.35113,488.8498,6557.72544,538.73483,380.40919,849.58433,325.91961,529.14819,1337.58269,3195.62201
29/07/2011,3070.35736,3514.64802,523.84429,523.84429,523.84429,523.84429,523.84429,523.84429,6129.84124,523.84429,361.18023,322.92852,416.10242,482.4153,6575.29123,517.94056,376.26454,856.66112,329.31765,523.84429,1287.40126,3070.35736
31/08/2011,2807.37882,3312.27444,496.19872,496.19872,496.19872,496.19872,496.19872,496.19872,5708.38317,496.19872,340.93161,293.60627,387.94377,484.99288,6122.21685,504.34346,384.05334,770.66441,300.22996,496.19872,1199.64422,2807.37882
30/09/2011,2484.6548,3065.12085,459.63657,459.63657,459.63657,459.63657,459.63657,459.63657,5158.60614,459.63657,316.33817,260.04986,349.92096,468.02824,5881.05339,480.50855,381.76004,669.82214,250.24549,459.63657,1079.07875,2484.6548
31/10/2011,2878.71864,3408.68513,510.07679,510.07679,510.07679,510.07679,510.07679,510.07679,5829.87675,510.07679,355.81168,297.02403,401.39567,488.14054,6606.74499,509.19197,397.8751,785.95932,295.60984,510.07679,1224.56542,2878.71864
