Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
29/04/2016,182906944,0,0,3449935516,47444612,0,17610037,1245234291,341345453,1446102899,92962826,29417500,42875540,297065164,182620217,75330595,200949841,125284399,168494658,2549746,67014388,26719305
31/05/2016,175413370,0,0,3293132809,92240669,0,17981805,1268306869,346073686,1401953702,60778403,28974767,44748505,288756765,163747718,72407729,205534725,128255054,172365576,2621066,64211857,27477196
30/06/2016,167823931,0,0,3188038165,151690517,0,18139378,1440004093,345945319,1389114751,55874488,32758589,42818043,330404025,162868431,71457620,257687330,153793296,202263861,1317236,60571017,27391407
29/07/2016,178079828,0,0,3235946623,198879226,0,18673863,1631415564,358388409,1384930953,53783208,28653407,44772050,277293973,162446933,75796683,240665432,121103119,199407648,1366220,63176427,28025213
31/08/2016,173924372,0,0,3158824930,224718323,0,18540912,1754331337,359649760,1433322729,51465580,28076955,44274253,269067755,159962191,69329632,178912843,129303573,191771023,1362991,63304084,28076317
30/09/2016,215275482,0,5091505,3087543163,234539595,0,18452945,1841040516,356653397,1565528431,50724944,38290264,55787682,265144815,209542522,102674438,165535403,151588878,269767816,1355821,63318090,28653932
31/10/2016,155857173,0,6203632,2880871413,230202327,0,18006932,1827497363,352846231,1364632747,44598359,26625054,41769011,233600091,151793053,60403032,150125764,121313671,178772057,1328257,59982780,26643159
30/11/2016,171557004,0,7556045,2719792734,242395335,0,18528794,1816446308,373576072,1450518956,40833575,27078547,136874344,201293820,149235192,65850015,138656031,155857226,105372150,1318936,62949239,28562540
30/12/2016,210127976,0,10210652,2641684190,253317178,0,18749423,1867589047,395511435,1590271047,37984593,130044864,179901915,107357997,160068285,72038498,58957398,278773465,109767299,1347625,62191338,28637466
31/01/2017,180035348,3635231,14414847,2646166040,273048738,0,14376627,1925590197,433869928,1365706204,29553150,99754836,141512313,82639662,140039514,60305346,54718308,228056213,102535685,1373503,62995646,28696056
28/02/2017,187986767,3777483,16299935,2593257392,278336668,0,14871684,2114394951,454274148,1432237435,30372918,100080944,143528888,82881345,139124274,61785722,54420776,201513605,106808722,1423106,65760202,29598069
31/03/2017,249598312,3767575,20407646,2527880027,285572905,0,14792857,2322836231,453251215,1589520274,34732000,100536022,151374936,79554676,169738039,83146632,83060467,195639239,120697476,1423841,66347685,32969489
28/04/2017,195137426,3804347,23407022,2490846245,293762557,0,14945523,2610035170,461530913,1417069832,28836500,85856609,130669321,77191413,131216657,63278938,137475582,112731040,101268847,1436064,67967102,34195291
31/05/2017,180645182,3855842,27907114,2467782188,316403342,0,15219198,3459485944,470047770,1382849345,22617989,80251584,127670001,78544962,131154315,60018918,118715468,100724551,95835916,1462231,70705146,34464357
30/06/2017,207622991,3864903,30630527,2412349456,320244432,0,20311223,3116703782,469131788,1472299689,60291210,94432287,139058321,71424457,144656290,83487499,71463288,93699670,107113580,1485978,71155104,35536856
31/07/2017,186335997,3942194,35744673,2414519285,331128936,0,20801289,3429626041,478117827,1445109254,27633637,77599688,122837009,68795740,122278938,130171144,56335353,91565397,97053503,1528338,79860351,37209523
31/08/2017,185755217,23707607,35655492,2361702374,325855895,0,20952700,3751251581,481448537,1398005683,27204201,73363987,117703215,67154519,116911469,124863773,55187901,81886387,97793169,1535973,83132630,36991014
29/09/2017,255395920,27000225,36193134,2402585835,328880636,0,21341584,4048449828,494683437,1537628589,28440917,92438794,145102274,76887012,138920213,182583839,55884689,87511441,111495922,1569543,84818024,38542201
31/10/2017,228516959,27440204,42661699,2451373257,348134785,0,22106533,4606794238,516749091,1476793845,24426883,73086444,121211720,68106265,123412850,166106101,56384155,89345240,101204330,1662902,80393576,38775395
30/11/2017,229697990,29846465,48526624,2474888556,362407771,26839669,22756909,5933476937,545566523,1558815539,24888328,73699801,126147498,70787266,123586164,164304616,58235019,93476852,102032665,5104581,95245567,39906754
29/12/2017,289343203,30071407,49928817,2466014117,369643449,26879742,22814490,5416359058,533496779,1752136768,62684864,84011719,152028332,84410508,136407532,169437486,51404371,106740737,133869374,5126322,114346955,40042927
